Phone,Email,CreditScore,AgeGroup,FamilyBackground,Income,Clicks,TimeOnSite,CityTier,Comments,Intent
+91-7544705024,user6004@test.com,572,26-35,Married,345971,2,2.9048397927665572,T2,not interested,0
+91-7698095339,user6005@test.com,486,36-50,Married with Kids,310571,17,2.6349274470064286,T1,looking for 3BHK,0
+91-8682521012,user6006@test.com,302,18-25,Married with Kids,263075,14,9.71455095139478,T2,not interested,0
+91-9901771451,user6007@test.com,584,51+,Single,613961,0,9.498217005126488,T2,not interested,0
+91-7698622881,user6008@test.com,321,26-35,Single,551965,2,8.805161707508265,T3,looking for 3BHK,1
+91-7163579395,user6009@test.com,465,51+,Married,367652,6,2.1436909690827264,T1,just browsing,1
+91-9662744707,user6010@test.com,609,18-25,Married with Kids,947587,9,5.876889837470788,T1,call later,0
+91-7896922026,user6011@test.com,776,36-50,Married,697946,8,5.3505008922196335,T1,urgent,0
+91-9998739445,user6012@test.com,797,18-25,Married with Kids,386653,8,2.0310848572394855,T1,not interested,0
+91-7251536089,user6013@test.com,733,18-25,Married,876527,7,4.477881709166898,T1,urgent,1
+91-7923059459,user6014@test.com,533,51+,Married,602788,5,4.651458554488736,T3,urgent,1
+91-9372394496,user6015@test.com,675,18-25,Married,911929,0,2.4062263870143976,T2,call later,0
+91-7180234310,user6016@test.com,545,26-35,Single,683671,15,9.548808203825871,T3,just browsing,0
+91-9556492253,user6017@test.com,602,36-50,Married with Kids,230053,9,4.927149916416136,T2,just browsing,0
+91-8561844913,user6018@test.com,704,18-25,Married,667447,10,5.248918636403363,T1,just browsing,0
+91-7423459004,user6019@test.com,320,26-35,Single,408958,11,5.985788921354929,T3,just browsing,0
+91-9478117154,user6020@test.com,556,36-50,Married,828244,2,8.86952439058839,T2,looking for 3BHK,0
+91-7500268551,user6021@test.com,698,51+,Married,206246,5,5.333096842561509,T2,urgent,0
+91-8483828988,user6022@test.com,828,36-50,Married with Kids,632233,7,5.409657645403234,T2,urgent,0
+91-8092043671,user6023@test.com,350,51+,Married,742214,12,2.4019333509286933,T1,looking for 3BHK,0
+91-8269025059,user6024@test.com,746,36-50,Married with Kids,756853,18,6.028171913431709,T3,call later,1
+91-9320480177,user6025@test.com,569,18-25,Single,292589,7,3.811495315875365,T2,not interested,0
+91-9276205299,user6026@test.com,561,51+,Single,571451,12,6.467814958452633,T1,just browsing,1
+91-7340506234,user6027@test.com,664,51+,Married,897619,3,3.0074635652914905,T3,just browsing,0
+91-9913670954,user6028@test.com,348,51+,Single,344501,2,7.157283697393596,T2,looking for 3BHK,0
+91-9430309658,user6029@test.com,817,18-25,Married with Kids,116696,19,6.189027844561924,T1,just browsing,1
+91-9545931807,user6030@test.com,417,18-25,Married with Kids,852479,2,4.744839725261665,T2,looking for 3BHK,0
+91-7637202808,user6031@test.com,752,36-50,Single,587309,11,0.9667243373102175,T1,not interested,1
+91-8702149777,user6032@test.com,696,36-50,Married with Kids,139454,4,6.269681612612398,T3,urgent,0
+91-7739103899,user6033@test.com,326,18-25,Married with Kids,743051,5,8.592789585833614,T2,just browsing,0
+91-8272709627,user6034@test.com,671,18-25,Married,598581,17,1.7107439598517082,T1,call later,0
+91-7616196623,user6035@test.com,396,51+,Married,535061,19,0.8471946532761643,T1,looking for 3BHK,0
+91-9398104930,user6036@test.com,828,36-50,Married with Kids,645890,13,0.3956878352180615,T1,not interested,1
+91-7650453550,user6037@test.com,485,36-50,Single,608095,4,0.31818737808954833,T3,call later,0
+91-8858739386,user6038@test.com,514,51+,Married with Kids,561132,10,8.420691733781316,T1,urgent,1
+91-8595780126,user6039@test.com,550,51+,Married,117619,8,7.276149404789571,T2,call later,1
+91-9558425347,user6040@test.com,515,51+,Single,959730,16,2.022983349069362,T3,looking for 3BHK,1
+91-9638827940,user6041@test.com,328,26-35,Married with Kids,258926,11,9.171175298161458,T2,just browsing,0
+91-7346240528,user6042@test.com,401,26-35,Single,276754,0,1.3533981400838924,T1,urgent,0
+91-9249117222,user6043@test.com,422,18-25,Single,812443,0,3.741627367468945,T1,looking for 3BHK,1
+91-8370624941,user6044@test.com,353,36-50,Single,669916,3,4.521083047698436,T2,not interested,0
+91-9018271151,user6045@test.com,582,51+,Married with Kids,135171,17,0.7589575172446605,T2,call later,0
+91-9519530534,user6046@test.com,416,51+,Married,138789,16,3.474742018620558,T3,call later,0
+91-9158181864,user6047@test.com,413,36-50,Single,943004,11,1.0188069685269308,T1,urgent,0
+91-7862304797,user6048@test.com,842,26-35,Single,336110,19,7.897743907533187,T3,urgent,0
+91-7344399517,user6049@test.com,592,36-50,Married with Kids,702307,11,0.4682810871094256,T1,not interested,1
+91-8352959253,user6050@test.com,494,18-25,Married,976805,4,0.17136570088211345,T2,not interested,0
+91-9048007370,user6051@test.com,591,26-35,Married,430049,0,7.324986832861841,T3,urgent,1
+91-9706229355,user6052@test.com,560,36-50,Married with Kids,394385,18,7.808483163017246,T1,looking for 3BHK,0
+91-8545303843,user6053@test.com,506,36-50,Single,273966,6,4.9563001262627076,T2,looking for 3BHK,0
+91-8318435929,user6054@test.com,348,18-25,Married with Kids,743403,14,3.1787258906358895,T3,urgent,1
+91-8190003380,user6055@test.com,305,36-50,Married,703431,13,2.364531291851606,T3,call later,1
+91-7838365438,user6056@test.com,678,26-35,Single,866632,2,1.170278998269365,T3,just browsing,0
+91-9914097404,user6057@test.com,693,51+,Single,396966,4,4.842301693979078,T2,not interested,0
+91-7534061312,user6058@test.com,523,51+,Married,247989,5,4.910891319564959,T3,looking for 3BHK,1
+91-8387702654,user6059@test.com,322,51+,Single,331495,10,4.559607512032565,T1,just browsing,0
+91-8398805593,user6060@test.com,409,26-35,Married with Kids,380051,18,7.782625988482859,T2,call later,0
+91-7760868588,user6061@test.com,698,36-50,Married,602377,1,0.9977686022558452,T3,not interested,0
+91-8692801413,user6062@test.com,471,36-50,Married,274218,11,6.700100239998776,T2,looking for 3BHK,1
+91-9591300651,user6063@test.com,605,36-50,Single,840737,13,4.015673228999893,T1,looking for 3BHK,0
+91-7173024967,user6064@test.com,450,36-50,Married,790717,8,2.409498865244526,T3,call later,0
+91-8741277781,user6065@test.com,727,51+,Married with Kids,530403,19,6.815941118784741,T2,call later,0
+91-9016567314,user6066@test.com,766,26-35,Married,303700,15,1.976778988620178,T2,looking for 3BHK,1
+91-9217419876,user6067@test.com,366,18-25,Single,663800,16,2.309169935825958,T1,looking for 3BHK,0
+91-8815293841,user6068@test.com,455,26-35,Married,855604,16,9.985456537471848,T1,just browsing,0
+91-9493852254,user6069@test.com,505,36-50,Single,447800,1,8.886687260967616,T2,call later,0
+91-7045069853,user6070@test.com,454,36-50,Single,280296,9,6.971391184065707,T3,call later,0
+91-9887294712,user6071@test.com,808,26-35,Married with Kids,578023,10,3.157627578702643,T3,just browsing,0
+91-9067073056,user6072@test.com,373,26-35,Married,367501,2,5.36718349111983,T2,call later,1
+91-7640554953,user6073@test.com,348,51+,Married with Kids,584315,1,1.2661579518114674,T1,urgent,1
+91-9653995869,user6074@test.com,766,36-50,Married with Kids,822241,3,3.3395151914958388,T3,not interested,1
+91-7094773402,user6075@test.com,478,26-35,Married,765338,7,0.6797053618955284,T3,urgent,0
+91-8468222886,user6076@test.com,347,36-50,Married with Kids,113616,18,6.103183314259706,T1,call later,0
+91-7369934740,user6077@test.com,371,26-35,Married with Kids,436903,19,8.57495741702698,T1,just browsing,0
+91-7055436107,user6078@test.com,412,36-50,Single,984705,17,8.095513010969341,T1,looking for 3BHK,1
+91-7973628956,user6079@test.com,458,26-35,Married with Kids,478838,0,8.56081269047497,T2,call later,1
+91-8204028576,user6080@test.com,329,36-50,Married,895854,1,1.7459971858024292,T2,looking for 3BHK,1
+91-9434786026,user6081@test.com,396,18-25,Single,239674,7,6.500846114481559,T2,not interested,0
+91-7567707325,user6082@test.com,550,51+,Married with Kids,634785,9,9.567420381914411,T1,urgent,0
+91-8509862516,user6083@test.com,818,18-25,Married with Kids,544187,18,7.832511645716713,T2,not interested,1
+91-8889165582,user6084@test.com,391,51+,Married,483626,6,0.03390378797691551,T1,looking for 3BHK,0
+91-9621551361,user6085@test.com,412,51+,Married with Kids,844493,16,8.823066115545114,T2,not interested,0
+91-9765772467,user6086@test.com,558,26-35,Married,409373,2,7.057798499952942,T2,looking for 3BHK,0
+91-7103552486,user6087@test.com,406,18-25,Married with Kids,168628,14,1.2206205592013708,T3,urgent,1
+91-8636175732,user6088@test.com,689,51+,Married with Kids,430271,3,3.13822582710043,T1,looking for 3BHK,0
+91-7500187307,user6089@test.com,657,36-50,Married,549951,16,1.1751481233190453,T3,urgent,0
+91-7234356661,user6090@test.com,498,26-35,Single,987238,10,7.298104977972279,T1,call later,0
+91-7545874193,user6091@test.com,726,26-35,Married,829749,5,0.03523886410120469,T2,looking for 3BHK,0
+91-9574665986,user6092@test.com,777,36-50,Single,322413,16,4.645221814079184,T2,not interested,0
+91-7812967046,user6093@test.com,802,36-50,Single,551916,9,9.99808973445324,T2,just browsing,1
+91-8972813521,user6094@test.com,419,51+,Married,119476,0,8.511305333336036,T1,not interested,0
+91-8645897451,user6095@test.com,608,36-50,Married,959029,17,5.872217145178821,T1,just browsing,1
+91-7929142180,user6096@test.com,837,26-35,Married with Kids,968129,13,6.939341440379934,T2,not interested,0
+91-8900855200,user6097@test.com,774,36-50,Married with Kids,953641,18,6.036387909123216,T3,looking for 3BHK,0
+91-7207716282,user6098@test.com,643,18-25,Single,191200,17,8.108459468586963,T2,call later,0
+91-7845626974,user6099@test.com,435,26-35,Married with Kids,849120,0,8.85984823657029,T2,looking for 3BHK,0
+91-8894727178,user6100@test.com,576,36-50,Married,687863,0,7.665923829724611,T2,urgent,0
+91-7856466298,user6101@test.com,832,26-35,Single,589282,8,1.819625295456011,T2,call later,0
+91-9525442769,user6102@test.com,330,51+,Married with Kids,564754,13,3.7252139891866074,T3,looking for 3BHK,1
+91-8135897795,user6103@test.com,546,18-25,Married with Kids,863816,2,7.844082121527391,T3,call later,0
+91-8516565360,user6104@test.com,710,51+,Married,631596,11,8.23177580060651,T3,urgent,0
+91-9162717793,user6105@test.com,326,18-25,Married,734229,16,6.288027342341805,T1,just browsing,0
+91-7292526039,user6106@test.com,372,36-50,Married with Kids,876707,16,7.1414522103966105,T2,call later,0
+91-9382362645,user6107@test.com,396,26-35,Single,919699,1,1.7449856293051946,T1,call later,0
+91-7937051585,user6108@test.com,645,36-50,Single,460773,5,3.726658071813189,T2,urgent,1
+91-9712094853,user6109@test.com,775,51+,Married,834625,0,5.346362815108355,T3,looking for 3BHK,0
+91-9001954217,user6110@test.com,599,26-35,Married,129224,11,9.837084060194858,T2,just browsing,0
+91-8912920566,user6111@test.com,598,36-50,Married,745009,3,7.9921559023563375,T3,call later,0
+91-9570808504,user6112@test.com,586,36-50,Married with Kids,428567,15,1.9261976980606998,T2,call later,0
+91-7062565460,user6113@test.com,748,26-35,Married with Kids,731779,19,3.5240654044433803,T2,call later,0
+91-8778722358,user6114@test.com,511,26-35,Married,438912,10,2.1689829282996644,T3,call later,0
+91-8062573818,user6115@test.com,375,51+,Single,861599,19,1.5225908911706054,T2,urgent,1
+91-9324066189,user6116@test.com,700,18-25,Married,395840,19,1.1998009096984874,T3,call later,0
+91-7707073702,user6117@test.com,333,18-25,Married,160312,9,9.657030408927596,T3,just browsing,0
+91-9598839707,user6118@test.com,797,26-35,Single,432083,7,9.066335660173154,T2,urgent,1
+91-8782948063,user6119@test.com,815,18-25,Single,114992,1,4.832442659149003,T3,call later,0
+91-7946987227,user6120@test.com,627,51+,Single,875474,7,5.48544633983998,T1,just browsing,0
+91-7061550770,user6121@test.com,397,18-25,Single,239062,0,8.386227499122121,T1,not interested,0
+91-9687149686,user6122@test.com,665,26-35,Married with Kids,144215,6,6.48838359594256,T2,not interested,0
+91-9054435248,user6123@test.com,762,51+,Married with Kids,290070,13,7.326579169113311,T3,just browsing,0
+91-9455036168,user6124@test.com,327,26-35,Married,444688,3,7.911418694214603,T1,call later,0
+91-7090284985,user6125@test.com,685,51+,Married with Kids,327618,16,4.830287573418471,T1,call later,0
+91-7793874860,user6126@test.com,572,51+,Married,890776,1,9.747928911324706,T3,urgent,1
+91-7255924639,user6127@test.com,426,26-35,Married,413667,1,6.283649713844403,T1,call later,0
+91-9595703510,user6128@test.com,501,36-50,Single,867418,7,6.334852516741484,T1,urgent,1
+91-8217039412,user6129@test.com,820,26-35,Single,252155,6,1.4104513641364647,T2,call later,0
+91-9247991775,user6130@test.com,586,51+,Married with Kids,517850,7,9.877372121355908,T2,looking for 3BHK,0
+91-7973981001,user6131@test.com,749,26-35,Married with Kids,236188,19,0.707755348067215,T3,looking for 3BHK,0
+91-9332159226,user6132@test.com,387,26-35,Married with Kids,683948,16,9.856363508492285,T3,just browsing,1
+91-9862690086,user6133@test.com,617,51+,Married with Kids,555997,16,9.105655852278895,T1,looking for 3BHK,1
+91-8605493625,user6134@test.com,318,18-25,Single,994205,6,8.564202716854165,T2,not interested,0
+91-7344051470,user6135@test.com,406,51+,Single,928078,4,6.735986942562721,T3,not interested,1
+91-9685771718,user6136@test.com,757,26-35,Married with Kids,320619,14,6.088580892743356,T1,urgent,1
+91-8897661340,user6137@test.com,610,51+,Married,104610,1,9.966200175131917,T2,not interested,1
+91-7053004410,user6138@test.com,711,51+,Single,805044,10,9.739974862105186,T3,call later,1
+91-7701654894,user6139@test.com,797,18-25,Single,160519,16,8.118330836348608,T2,urgent,0
+91-7614012290,user6140@test.com,543,36-50,Single,554464,12,0.8686147599745608,T1,looking for 3BHK,0
+91-7792245586,user6141@test.com,679,26-35,Single,399409,3,3.7216661255424768,T1,looking for 3BHK,1
+91-7868845915,user6142@test.com,814,26-35,Married with Kids,497068,17,8.659278098391866,T1,not interested,0
+91-8048666140,user6143@test.com,506,18-25,Married with Kids,459366,13,7.0252032507678255,T2,not interested,1
+91-8660894158,user6144@test.com,693,51+,Married,119788,18,1.2200420353927754,T3,call later,0
+91-9568429602,user6145@test.com,320,36-50,Single,594288,2,3.482485412903583,T3,looking for 3BHK,0
+91-7219688453,user6146@test.com,826,26-35,Married with Kids,619020,3,0.19425504177490782,T1,not interested,0
+91-8654003083,user6147@test.com,642,36-50,Married with Kids,632012,8,8.928032675426119,T1,looking for 3BHK,0
+91-8708509806,user6148@test.com,501,36-50,Single,936157,13,7.470052856214844,T1,looking for 3BHK,1
+91-9197766732,user6149@test.com,419,51+,Married with Kids,281789,16,4.3586086063624645,T1,not interested,0
+91-9075733138,user6150@test.com,688,51+,Married with Kids,146026,1,7.603881025198961,T2,looking for 3BHK,0
+91-8644045191,user6151@test.com,836,51+,Married with Kids,765357,13,9.334221937113886,T1,not interested,0
+91-8162304007,user6152@test.com,533,26-35,Married,411732,15,2.798916926508687,T1,just browsing,1
+91-7833923193,user6153@test.com,619,36-50,Married with Kids,634983,18,2.858168410648333,T3,not interested,0
+91-7624173395,user6154@test.com,479,36-50,Single,143422,15,4.826514814551971,T2,looking for 3BHK,0
+91-9037682350,user6155@test.com,667,26-35,Single,949874,10,7.068996274585498,T1,just browsing,0
+91-9171950979,user6156@test.com,375,18-25,Single,232470,13,9.930374353367277,T2,looking for 3BHK,0
+91-7031499954,user6157@test.com,795,51+,Married with Kids,732338,6,1.6293145540362142,T1,looking for 3BHK,0
+91-7266465876,user6158@test.com,821,26-35,Married,435371,4,3.4213556490978734,T2,just browsing,1
+91-7110850498,user6159@test.com,500,51+,Married with Kids,176479,7,3.634399776509346,T1,call later,0
+91-7305611308,user6160@test.com,645,36-50,Single,441606,16,7.258239727786167,T1,just browsing,0
+91-9376365191,user6161@test.com,782,26-35,Married,422417,13,8.865977959490746,T2,looking for 3BHK,1
+91-9464735062,user6162@test.com,518,18-25,Married,145817,9,1.8379513843700224,T1,looking for 3BHK,0
+91-9235313167,user6163@test.com,359,51+,Married with Kids,947603,11,7.1365035732242905,T1,call later,0
+91-9431030604,user6164@test.com,849,36-50,Single,505329,4,9.096220157595894,T2,just browsing,0
+91-7866904072,user6165@test.com,520,36-50,Married with Kids,785494,7,1.2129566900068323,T3,not interested,0
+91-9396049211,user6166@test.com,801,18-25,Single,496482,11,6.350599800633106,T3,looking for 3BHK,0
+91-8108547917,user6167@test.com,432,18-25,Married,499624,3,2.023840642007948,T1,just browsing,0
+91-7487653364,user6168@test.com,352,51+,Married with Kids,376986,12,4.411409187612118,T2,urgent,1
+91-7209142776,user6169@test.com,749,36-50,Married,880933,16,1.2680873725653519,T3,looking for 3BHK,0
+91-7420939790,user6170@test.com,361,18-25,Single,242208,4,6.836191926813018,T2,not interested,0
+91-7189261413,user6171@test.com,322,26-35,Married,947847,5,4.013753799099699,T3,looking for 3BHK,0
+91-7795757992,user6172@test.com,343,18-25,Married,383484,8,5.6725269385980335,T1,just browsing,0
+91-9324737431,user6173@test.com,346,26-35,Married,527958,4,5.235423244111623,T2,call later,0
+91-9254428272,user6174@test.com,323,36-50,Married with Kids,731650,1,6.939848028351276,T1,urgent,1
